cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,label
<nil>,s,w,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
x,y,n,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,l,p
<nil>,y,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,<nil>,p
f,y,w,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
<nil>,<nil>,g,f,n,a,c,b,b,<nil>,s,f,w,w,p,w,o,p,<nil>,v,d,e
k,y,b,f,n,f,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,y,d,e
<nil>,y,b,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,l,e
s,y,g,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,l,p
<nil>,y,n,f,<nil>,f,c,n,b,t,<nil>,s,w,w,p,w,o,<nil>,w,v,<nil>,p
<nil>,y,n,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,<nil>,p
<nil>,f,g,f,f,f,<nil>,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
k,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,g,p
x,y,y,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,<nil>,f,<nil>,<nil>,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,l,e
x,s,y,f,n,a,<nil>,n,b,e,s,s,w,w,p,w,o,<nil>,n,v,d,e
x,y,<nil>,f,n,a,c,b,p,e,s,s,w,w,p,w,<nil>,p,n,v,l,e
<nil>,<nil>,e,f,y,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,g,p
c,f,y,t,n,f,w,b,b,e,s,k,w,w,p,w,o,p,k,v,m,e
<nil>,s,<nil>,f,n,f,w,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
<nil>,y,e,f,s,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,<nil>,l,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,y,y,<nil>,l,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,m,e
f,y,c,f,n,f,<nil>,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
x,y,w,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,b,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,e
<nil>,y,g,f,n,a,<nil>,n,b,e,s,s,w,w,p,w,o,p,n,v,<nil>,e
f,g,y,f,n,f,c,n,b,t,<nil>,s,w,w,p,<nil>,o,e,w,v,l,e
<nil>,f,g,f,f,f,<nil>,b,b,e,k,k,w,w,p,w,o,l,h,v,g,p
x,s,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
k,y,e,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,p
x,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
k,s,g,f,n,a,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,<nil>,e
b,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,p
k,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,y,n,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,g,p
x,g,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
x,y,n,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,y,<nil>,t,n,a,w,b,p,e,s,s,w,w,p,w,<nil>,p,n,v,d,e
k,y,e,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,p
f,y,w,f,n,f,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,v,g,p
<nil>,<nil>,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
<nil>,y,n,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
b,f,g,f,f,f,c,b,b,e,<nil>,k,w,w,p,w,o,l,h,v,g,p
<nil>,s,u,t,n,a,w,n,b,e,s,s,w,w,p,w,o,p,<nil>,v,d,e
<nil>,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
s,s,<nil>,f,n,f,<nil>,b,b,e,s,s,w,w,p,w,<nil>,p,k,v,p,e
b,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
x,y,n,f,f,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
x,y,b,t,n,a,c,n,b,e,<nil>,s,w,w,p,w,o,p,n,v,<nil>,e
x,y,n,f,n,f,c,n,b,t,s,s,w,<nil>,p,w,o,<nil>,w,v,w,e
x,y,u,t,<nil>,f,c,n,<nil>,e,s,s,w,w,p,w,o,p,k,v,g,e
x,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,<nil>,e
<nil>,y,n,f,f,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,<nil>,v,l,p
k,s,e,<nil>,n,f,c,n,b,t,s,s,o,g,p,w,<nil>,e,w,v,<nil>,e
x,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,b,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
x,y,w,f,<nil>,f,<nil>,n,b,t,s,s,<nil>,w,p,w,<nil>,e,w,<nil>,d,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,g,p
b,f,g,t,n,f,<nil>,b,b,e,s,s,w,<nil>,p,w,o,p,k,v,<nil>,e
<nil>,y,y,t,n,f,<nil>,n,b,e,s,s,w,w,p,w,<nil>,p,k,v,m,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,e
k,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,<nil>,l,p
<nil>,y,u,t,n,a,c,n,b,e,s,s,w,w,p,w,o,p,b,v,m,e
c,g,e,t,<nil>,a,<nil>,b,b,t,s,f,w,<nil>,p,w,o,p,b,v,<nil>,e
<nil>,y,y,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,<nil>,d,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,<nil>,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
<nil>,f,w,f,<nil>,a,c,n,b,t,f,y,w,w,p,<nil>,o,e,<nil>,v,d,e
<nil>,y,n,f,<nil>,f,c,<nil>,b,t,s,s,w,w,p,w,o,e,w,<nil>,l,p
b,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,b,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
<nil>,s,w,f,n,a,w,<nil>,b,t,s,y,w,w,p,w,o,p,o,v,d,e
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,u,t,n,f,c,n,b,e,<nil>,s,w,w,p,w,o,p,k,v,g,p
f,y,c,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
f,y,u,t,n,f,c,n,b,t,s,<nil>,w,w,p,w,<nil>,e,<nil>,v,g,p
<nil>,y,<nil>,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
<nil>,y,<nil>,f,f,f,w,b,w,e,k,k,w,w,p,o,o,l,h,v,<nil>,e
b,y,g,f,n,<nil>,<nil>,b,<nil>,e,s,s,w,w,p,w,o,<nil>,n,v,g,e
<nil>,f,y,<nil>,<nil>,f,c,b,b,e,k,k,w,b,p,w,o,l,h,v,p,p
<nil>,g,p,t,n,a,c,n,b,e,s,s,w,w,p,w,o,p,b,v,<nil>,e
x,y,p,f,<nil>,f,<nil>,n,b,t,s,<nil>,w,w,p,w,o,e,w,<nil>,<nil>,e
<nil>,<nil>,p,f,n,f,c,n,b,t,s,s,w,<nil>,p,w,o,e,w,v,w,e
<nil>,y,<nil>,f,n,a,c,<nil>,b,e,s,f,w,w,p,w,o,p,o,v,p,e
<nil>,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
x,f,g,f,f,f,c,b,<nil>,e,k,k,w,w,p,w,o,l,h,v,d,p
b,f,w,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,y,f,<nil>,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,e
x,y,e,f,n,f,<nil>,n,b,t,<nil>,<nil>,w,w,p,w,o,e,w,v,d,e
<nil>,f,<nil>,f,f,f,c,b,b,e,k,k,w,w,p,w,o,<nil>,h,v,p,p
<nil>,y,n,f,y,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,<nil>,g,p
<nil>,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,e
f,y,n,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,l,e
<nil>,<nil>,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
c,<nil>,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
b,s,<nil>,f,n,f,w,<nil>,y,t,s,s,y,w,p,w,o,e,w,<nil>,d,e
<nil>,f,g,f,f,<nil>,c,b,b,e,k,k,<nil>,w,p,w,o,l,h,v,<nil>,p
<nil>,y,w,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
<nil>,<nil>,n,f,s,f,<nil>,n,b,t,s,s,<nil>,w,p,w,o,e,w,<nil>,d,p
k,y,u,<nil>,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,e
k,g,y,<nil>,n,a,c,n,b,t,s,s,p,<nil>,p,w,o,p,y,v,m,e
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,g,p
k,f,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
<nil>,y,b,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,s,b,<nil>,n,a,c,b,b,t,s,y,y,b,p,w,o,p,b,v,g,e
<nil>,y,n,f,n,a,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,d,e
<nil>,f,g,f,<nil>,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,e,<nil>,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,g,e
<nil>,y,p,t,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,<nil>,e
<nil>,<nil>,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
x,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,<nil>,<nil>,p
<nil>,y,p,f,<nil>,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,p,e
x,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,<nil>,v,d,p
x,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
<nil>,y,u,f,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,e,f,n,a,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,l,e
x,y,u,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,f,w,f,n,f,c,b,b,e,s,k,w,w,p,<nil>,o,p,o,v,g,e
<nil>,y,<nil>,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,b,f,n,f,c,n,b,<nil>,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,w,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,f,n,<nil>,n,a,c,b,b,t,s,y,e,<nil>,p,<nil>,o,p,o,v,w,e
x,g,p,f,n,f,c,n,w,t,s,s,o,y,p,w,o,e,w,<nil>,<nil>,e
b,y,w,f,n,f,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,v,<nil>,p
x,y,e,<nil>,n,f,c,n,<nil>,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,d,e
<nil>,y,e,f,n,a,c,b,b,e,<nil>,s,w,w,p,w,o,p,n,v,<nil>,e
b,y,u,<nil>,l,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,e
k,y,n,f,n,f,c,n,b,t,<nil>,s,w,w,p,<nil>,o,e,w,v,g,p
<nil>,<nil>,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,g,p
b,f,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
c,y,w,f,n,f,c,n,<nil>,t,s,s,w,w,p,<nil>,o,e,<nil>,v,d,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,g,p
<nil>,y,y,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
x,y,w,f,n,f,c,n,<nil>,t,s,s,w,<nil>,p,w,o,e,w,v,g,p
<nil>,y,y,<nil>,n,a,c,b,b,e,s,s,w,w,p,w,o,p,n,v,<nil>,p
<nil>,y,e,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,m,e
<nil>,f,b,<nil>,n,a,c,b,b,t,s,y,w,w,p,w,o,p,y,v,<nil>,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,g,e
f,s,<nil>,f,n,f,c,n,o,t,s,s,g,w,p,w,o,e,w,y,d,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,u,e
b,y,y,f,n,a,c,n,b,e,<nil>,s,w,w,p,w,o,p,n,v,m,e
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,g,p
<nil>,y,u,t,n,f,c,n,b,e,s,s,w,w,p,w,o,p,k,v,m,e
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
x,y,b,f,n,f,<nil>,n,<nil>,t,s,s,w,w,p,w,<nil>,e,w,v,<nil>,e
<nil>,y,n,t,n,f,c,b,b,e,<nil>,<nil>,w,w,p,w,o,p,k,v,g,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
k,y,n,f,y,f,c,n,b,t,s,<nil>,w,w,p,w,<nil>,e,<nil>,v,l,p
<nil>,y,<nil>,f,n,f,c,n,p,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,e
<nil>,y,<nil>,t,n,f,<nil>,b,b,e,s,s,w,w,p,w,o,p,k,v,p,e
<nil>,s,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,b,f,n,a,c,n,b,t,s,s,w,w,p,w,o,p,<nil>,v,<nil>,e
<nil>,<nil>,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,f,<nil>,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,p,p
<nil>,y,n,f,n,f,c,n,b,<nil>,s,s,w,w,p,w,<nil>,e,w,v,g,p
<nil>,f,<nil>,f,n,a,c,b,b,t,s,f,<nil>,w,p,w,<nil>,p,y,v,p,e
<nil>,y,g,t,n,f,c,b,b,e,s,s,w,w,p,w,o,p,k,v,g,e
c,y,n,t,n,a,<nil>,b,<nil>,t,s,f,w,w,p,w,o,p,<nil>,v,g,e
b,f,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
f,f,<nil>,t,n,f,w,b,b,e,s,<nil>,b,w,p,w,o,p,k,n,w,e
<nil>,y,b,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,<nil>,l,e
<nil>,y,n,f,n,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,<nil>,v,u,e
f,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
x,y,g,f,n,a,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,g,e
b,s,n,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,d,e
f,y,u,f,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,p
<nil>,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
x,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,<nil>,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,p,p
<nil>,y,u,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,e
<nil>,y,u,f,n,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,e
k,y,e,f,s,f,<nil>,n,<nil>,<nil>,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,<nil>,e,f,n,a,c,n,b,e,s,s,w,<nil>,p,w,o,p,<nil>,v,u,e
s,f,g,t,n,a,w,b,<nil>,e,s,s,w,w,p,w,o,p,b,v,g,e
k,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
x,y,e,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,<nil>,l,e
x,f,<nil>,f,f,f,c,<nil>,<nil>,e,k,k,w,w,p,w,o,l,<nil>,v,p,p
<nil>,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
b,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
k,f,<nil>,<nil>,n,a,c,<nil>,w,e,s,s,p,p,p,w,o,p,n,v,l,e
<nil>,y,w,<nil>,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,<nil>,g,p
b,s,b,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,d,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,e
b,y,p,f,n,a,c,n,b,e,s,y,w,w,p,w,o,e,u,v,<nil>,e
b,<nil>,b,t,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,l,e
<nil>,<nil>,u,t,n,a,c,b,b,e,s,s,w,w,p,w,o,p,b,n,w,e
<nil>,y,n,f,<nil>,f,c,n,b,<nil>,s,s,w,<nil>,p,w,o,e,w,v,<nil>,p
k,y,e,f,<nil>,<nil>,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,<nil>,g,p
<nil>,f,n,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,d,p
s,y,u,<nil>,a,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,<nil>,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,g,g,<nil>,n,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,d,e
<nil>,y,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
b,f,y,f,<nil>,f,<nil>,b,b,e,k,k,w,n,p,w,o,l,h,v,<nil>,p
<nil>,s,<nil>,f,n,a,c,<nil>,w,e,s,s,w,w,p,w,o,p,<nil>,s,u,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,p,e
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,<nil>,v,g,e
<nil>,f,y,f,f,f,<nil>,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
b,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,p,p
b,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
x,<nil>,<nil>,f,f,f,c,b,<nil>,e,k,k,w,b,p,w,o,l,h,v,p,p
b,g,<nil>,f,n,a,c,b,u,t,s,s,o,n,p,w,o,f,u,n,d,e
<nil>,y,<nil>,f,a,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
b,y,u,f,n,<nil>,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
f,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,<nil>,g,p
x,f,g,<nil>,f,f,c,b,<nil>,e,k,k,b,<nil>,p,w,o,l,h,v,<nil>,p
<nil>,y,<nil>,f,f,<nil>,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,p,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,p,e
c,y,n,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,<nil>,e,w,v,d,e
b,g,g,t,n,a,<nil>,b,<nil>,t,s,k,w,w,p,<nil>,n,l,u,v,<nil>,e
<nil>,f,g,<nil>,f,f,c,b,b,e,k,<nil>,w,w,p,w,o,l,h,v,p,p
x,s,w,f,n,<nil>,c,n,<nil>,t,s,s,w,<nil>,p,w,o,e,w,v,<nil>,p
f,y,e,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,d,e
x,y,u,f,n,f,c,b,b,e,s,k,w,w,p,w,o,p,o,v,w,e
b,y,e,<nil>,<nil>,a,<nil>,b,b,t,s,y,w,<nil>,p,w,o,p,o,<nil>,d,e
<nil>,f,y,<nil>,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,g,p
b,f,g,f,f,<nil>,<nil>,b,b,e,k,k,w,w,p,w,<nil>,l,h,v,g,p
c,y,u,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
k,g,e,f,n,a,c,b,<nil>,e,s,f,b,w,p,w,o,n,o,a,g,e
b,f,g,f,f,f,c,b,<nil>,e,<nil>,k,w,w,p,w,o,l,h,v,d,p
<nil>,<nil>,g,f,f,f,c,b,b,e,k,k,w,n,p,w,o,l,h,v,d,p
<nil>,y,n,f,n,<nil>,c,n,b,<nil>,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,y,n,f,y,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,<nil>,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,g,f,n,a,w,b,b,e,s,s,w,w,p,w,o,p,o,v,w,e
<nil>,y,e,f,f,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,<nil>,v,g,p
<nil>,g,n,t,n,a,w,<nil>,o,e,s,s,b,b,p,w,o,p,n,<nil>,l,e
<nil>,f,p,f,n,a,w,b,b,t,s,<nil>,w,w,p,w,o,e,y,v,d,e
k,g,p,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,l,e
<nil>,f,g,f,f,<nil>,<nil>,b,b,e,<nil>,k,w,w,p,w,o,l,h,v,p,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,<nil>,p
b,f,g,f,n,a,<nil>,n,u,e,s,s,w,w,p,w,o,p,n,s,<nil>,e
f,y,y,f,n,<nil>,c,n,<nil>,t,s,s,w,w,p,w,<nil>,e,w,v,g,p
x,f,n,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,e
<nil>,y,u,<nil>,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,t,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,u,p
x,f,u,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,l,e
c,f,c,t,<nil>,a,w,b,b,t,y,k,w,<nil>,p,w,o,e,<nil>,v,l,e
b,f,g,f,f,f,c,b,b,e,<nil>,k,w,w,p,w,<nil>,l,h,v,p,p
<nil>,f,g,f,f,f,c,b,b,e,k,<nil>,w,w,p,w,o,l,h,v,p,p
x,f,e,f,n,a,c,n,b,t,s,s,w,w,p,w,o,p,<nil>,v,<nil>,e
<nil>,y,p,t,n,a,c,b,b,e,s,k,w,w,p,w,o,p,b,v,<nil>,e
b,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,d,p
x,y,b,<nil>,f,f,c,n,<nil>,t,s,s,<nil>,w,p,<nil>,o,e,w,v,u,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
f,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,e
b,f,w,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,d,e
f,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,w,e
k,y,n,<nil>,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,g,p
<nil>,y,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,d,p
x,y,n,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,d,e
k,y,e,f,<nil>,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,<nil>,v,g,p
f,f,<nil>,t,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,<nil>,<nil>,e
<nil>,s,<nil>,t,n,f,w,n,b,e,k,f,w,w,p,w,o,e,h,v,p,e
s,y,g,f,<nil>,f,<nil>,b,b,t,s,s,w,w,p,w,o,e,w,<nil>,l,e
