cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,label
f,g,e,f,n,a,c,b,y,e,y,y,o,e,p,o,o,p,w,y,m,e
f,y,e,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,n,v,d,e
f,f,g,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,v,d,p
x,y,g,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,y,p,p
f,s,g,t,n,a,c,b,e,t,s,s,p,w,p,o,o,e,k,c,u,e
x,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,p
x,y,e,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,n,v,d,p
f,y,y,t,n,f,c,b,b,e,s,k,e,g,p,w,t,f,n,y,d,e
x,g,g,t,n,a,w,b,o,t,y,y,w,o,p,o,o,l,k,c,w,e
s,g,w,f,l,a,w,b,y,t,f,s,p,y,p,n,t,e,k,n,l,e
b,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
x,y,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
f,s,e,f,a,f,c,b,n,t,f,y,p,w,p,o,o,n,n,n,g,e
x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,p
c,y,e,f,n,a,c,b,r,e,s,y,p,w,p,n,t,n,k,v,l,e
f,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,v,g,p
k,s,e,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
x,y,y,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,p,p
f,y,g,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,v,p,p
c,y,y,t,n,f,w,b,y,e,s,s,w,w,p,y,n,f,o,a,g,e
c,y,n,f,n,a,c,b,w,e,f,y,y,p,p,o,o,p,n,n,d,e
x,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
b,s,g,f,n,a,c,b,p,e,k,y,w,n,p,w,o,f,n,v,u,e
s,y,g,f,n,a,c,b,b,t,k,s,p,e,p,n,t,n,u,y,w,e
c,g,u,f,n,a,w,b,e,e,k,f,w,p,p,o,n,l,o,y,l,e
f,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
x,y,y,f,n,a,w,b,g,t,k,s,o,w,p,o,n,p,k,y,g,e
x,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
f,f,n,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,v,d,e
x,f,n,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,k,v,u,p
x,g,p,t,n,f,w,b,g,t,y,k,g,w,p,o,o,e,y,y,u,e
f,f,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g,e
x,f,w,f,c,f,w,n,g,e,s,s,w,w,p,w,o,p,k,v,d,p
k,y,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
b,s,n,f,n,a,c,b,o,e,s,s,o,o,p,n,o,p,b,c,l,e
s,y,n,f,n,f,c,b,y,e,y,y,w,p,p,o,n,e,n,n,g,e
k,s,y,f,n,f,c,b,o,t,s,k,b,w,p,n,t,e,w,a,u,e
x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,u,p
c,f,n,f,n,a,c,b,u,t,f,y,w,o,p,n,t,e,b,a,g,e
f,y,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
c,y,n,t,n,a,c,b,k,t,y,s,w,e,p,w,t,f,n,c,m,e
k,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
k,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,b,v,l,e
x,f,g,f,l,f,w,b,o,e,k,k,w,p,p,w,t,p,n,a,u,e
x,s,w,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,s,g,e
c,g,b,f,n,a,w,b,g,e,s,s,p,y,p,n,o,n,n,s,m,e
f,f,p,f,n,a,w,b,p,e,k,k,p,p,p,w,t,f,k,a,w,e
f,s,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
f,f,g,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,k,v,d,e
f,s,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
f,y,c,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
x,f,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,g,p
k,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
f,f,y,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,v,p,p
s,s,g,f,n,f,w,b,g,e,k,s,w,b,p,w,t,p,n,a,l,e
f,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,s,u,p
x,y,w,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u,p
x,f,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,y,p,p
c,f,g,t,n,f,w,b,b,e,y,s,g,b,p,w,n,f,o,a,d,e
x,y,n,f,n,a,c,b,p,e,y,s,w,o,p,n,o,e,k,n,l,e
x,s,w,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,g,p
x,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d,p
x,f,g,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,y,g,p
f,f,g,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,d,p
k,s,g,f,n,f,c,b,y,t,k,y,g,b,p,o,o,f,y,c,l,e
f,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
x,s,w,t,f,f,c,b,w,t,s,f,w,w,p,w,o,p,h,s,g,p
x,y,y,f,l,f,w,n,g,e,y,k,o,b,p,w,o,f,n,v,d,e
f,f,g,f,n,a,w,b,e,t,f,f,e,p,p,y,o,l,o,n,w,e
x,s,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
f,y,w,f,l,a,w,b,k,e,f,s,b,p,p,y,n,p,k,n,m,e
f,y,y,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,k,s,p,e
f,f,g,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,p,p
f,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,g,p
b,s,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,g,e
x,y,n,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,p
f,f,n,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g,e
k,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
k,g,y,f,n,f,c,b,w,e,f,s,g,p,p,w,t,l,n,v,d,e
x,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
f,y,u,f,n,f,c,n,p,e,s,f,w,w,p,w,o,f,h,y,d,p
x,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,u,p
f,f,b,t,n,a,c,b,u,e,s,y,p,e,p,y,o,e,k,a,l,e
x,f,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,n,g,p
k,y,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
b,f,n,f,n,a,w,b,y,e,y,s,w,o,p,w,n,e,n,y,g,e
f,f,y,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,y,d,p
f,s,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
f,g,b,f,n,a,c,b,u,e,k,y,y,w,p,w,n,e,k,s,g,e
f,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
x,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l,p
k,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
b,f,n,t,n,f,w,b,r,e,s,k,o,b,p,y,n,n,o,y,g,e
f,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p,p
x,y,y,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,y,g,p
x,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
x,f,g,f,f,f,c,b,p,e,k,k,p,p,p,w,o,l,h,y,g,p
x,f,w,f,l,f,c,b,p,e,y,s,w,b,p,w,t,n,n,y,u,e
k,s,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
x,y,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,d,p
s,g,u,t,n,a,c,b,p,e,f,s,o,w,p,n,n,n,u,s,l,e
k,y,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
f,y,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
f,f,w,f,a,f,c,b,b,t,s,f,w,w,p,n,n,e,n,n,m,e
x,s,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p,p
f,f,e,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,n,v,d,p
f,y,n,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,n,y,d,e
s,f,n,t,n,a,c,n,g,t,k,y,w,y,p,n,o,p,o,c,l,e
c,g,e,t,l,f,w,b,e,e,s,y,w,w,p,w,n,f,n,y,p,e
k,y,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d,p
x,f,g,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,v,p,p
f,s,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l,p
b,f,w,t,a,f,w,b,w,e,f,f,b,w,p,y,n,p,n,a,p,e
f,s,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,s,g,e
x,y,g,t,n,f,c,b,g,e,y,y,e,y,p,w,o,p,n,v,l,e
s,g,y,f,l,a,w,b,b,t,f,f,o,b,p,o,n,n,k,c,g,e
f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,p,y,v,l,e
x,y,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
f,s,g,f,n,a,w,b,e,e,k,f,w,w,p,w,n,e,u,v,l,e
c,y,y,t,n,f,c,b,u,t,k,s,g,e,p,o,n,l,k,n,l,e
f,y,p,f,n,a,c,b,w,e,s,f,b,o,p,y,t,l,o,a,w,e
x,y,g,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,g,p
s,f,g,t,a,a,c,n,n,e,y,k,o,e,p,o,t,l,u,s,p,e
x,y,y,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,p,p
s,f,p,f,n,a,w,b,p,t,s,f,b,p,p,w,o,p,n,c,p,e
x,s,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
f,f,y,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,v,g,p
f,s,w,t,f,f,c,b,h,t,s,s,w,w,p,w,o,p,h,s,u,p
x,f,e,t,n,f,c,b,p,e,s,y,y,o,p,n,o,f,n,v,g,e
x,y,y,t,n,f,c,b,g,e,f,s,y,e,p,w,o,l,n,y,d,e
s,s,b,t,n,a,w,b,b,t,f,k,o,o,p,n,o,e,n,y,p,e
x,s,y,f,n,a,c,b,p,e,s,y,e,w,p,y,t,p,y,a,u,e
x,y,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g,p
s,f,w,f,n,a,c,b,p,e,f,f,w,b,p,w,o,n,u,a,g,e
x,s,w,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,n,s,m,p
x,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,d,p
f,s,n,f,n,a,w,b,g,e,y,y,o,w,p,y,n,e,k,v,d,e
x,y,y,t,n,a,c,b,g,e,y,f,g,o,p,o,o,f,n,c,l,e
b,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,k,n,g,e
c,f,g,f,n,a,c,b,w,e,s,k,w,y,p,y,o,n,k,n,g,e
x,y,n,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,p
x,f,n,t,n,f,c,b,p,t,f,s,w,p,p,o,o,e,k,a,p,e
f,s,e,t,n,f,w,b,b,e,k,s,b,o,p,o,n,f,n,y,l,e
x,s,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
s,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,u,e
k,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
x,f,g,f,n,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,u,p
f,g,g,t,n,f,c,b,b,t,f,k,y,g,p,o,n,f,k,a,p,e
f,s,g,f,n,f,w,b,e,e,y,y,w,y,p,w,o,p,o,v,w,e
f,y,n,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,k,y,d,e
k,s,n,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
b,y,y,f,a,f,w,n,o,t,s,s,b,o,p,w,o,p,y,y,g,e
b,y,y,f,n,f,w,n,y,e,y,y,y,y,p,y,o,e,w,c,l,p
f,f,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,p,p
s,s,b,f,n,a,c,b,k,t,s,f,e,o,p,y,n,l,n,s,g,e
x,y,g,t,n,f,w,b,e,t,s,s,w,e,p,w,n,p,k,a,g,e
x,f,g,f,c,f,c,n,g,e,s,s,w,w,p,w,o,p,k,s,d,p
b,y,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
x,f,w,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,p
x,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l,p
x,f,g,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,h,y,d,p
x,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
x,f,b,f,n,a,w,b,y,t,k,s,p,p,p,w,n,e,w,a,u,e
x,y,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,p,p
x,s,p,t,n,a,c,b,b,e,f,s,o,p,p,n,n,e,o,s,m,e
f,y,n,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,k,y,g,e
x,f,w,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,p
x,y,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,p,p
f,y,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,u,p
f,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u,p
f,s,p,t,n,a,w,b,h,t,s,f,o,p,p,n,t,e,k,s,m,e
c,y,b,t,n,f,c,b,e,t,k,y,p,w,p,w,t,n,b,a,u,e
c,f,b,f,n,a,c,b,p,t,s,k,p,y,p,y,t,p,b,s,d,e
f,s,y,f,n,f,w,b,y,t,y,k,y,o,p,o,t,e,b,s,d,e
f,y,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,p,p
c,g,n,t,n,f,c,b,e,t,y,k,o,b,p,y,o,f,n,s,p,e
f,y,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p,p
b,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,m,e
s,y,b,f,n,a,c,b,e,t,k,y,p,g,p,o,n,p,b,v,d,e
x,f,w,t,l,f,c,b,o,e,s,f,y,y,p,n,o,e,k,s,p,e
k,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
f,g,y,t,l,a,w,b,o,t,s,s,w,p,p,w,n,p,r,s,w,e
f,y,e,f,n,a,w,b,p,e,k,k,g,w,p,w,o,f,y,y,d,e
f,y,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,g,p
c,g,n,f,n,a,w,b,p,t,k,s,b,e,p,w,t,e,n,v,l,e
x,f,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,v,g,p
x,s,n,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
x,y,y,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,v,d,p
s,y,g,t,l,a,c,b,o,t,s,f,p,p,p,n,n,p,n,s,m,e
k,y,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
f,y,n,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,s,g,e
x,f,g,t,n,f,c,b,p,t,s,s,w,w,p,w,o,p,k,v,d,p
x,y,e,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,k,v,d,p
b,f,n,f,n,f,c,b,b,e,f,f,y,g,p,w,o,p,n,v,d,e
k,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
f,f,g,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,v,p,p
x,y,u,t,n,a,w,b,p,e,k,f,w,y,p,w,n,l,w,v,g,e
f,f,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,g,p
k,g,u,t,n,a,w,b,n,t,f,y,w,w,p,y,n,p,k,n,g,e
f,y,e,t,n,f,c,b,n,t,s,s,p,g,p,w,o,p,n,v,d,e
b,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
x,s,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
x,f,g,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,k,y,d,e
f,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,g,e
x,f,b,t,n,a,c,b,w,t,s,f,y,y,p,n,n,p,k,c,g,e
x,y,b,f,n,a,w,b,p,t,f,s,w,o,p,n,n,p,n,a,d,e
f,y,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,v,p,p
x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,g,p
s,y,b,f,n,a,w,b,r,t,k,s,g,o,p,n,n,f,u,n,d,e
k,y,y,t,a,f,w,b,y,t,s,f,p,b,p,w,n,p,o,n,m,e
f,y,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
f,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,p,p
x,f,n,f,n,a,w,b,y,e,k,s,e,y,p,n,n,l,w,y,g,e
b,s,g,t,n,f,c,b,g,t,k,s,o,g,p,y,t,p,o,a,l,e
x,y,y,t,a,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,p,p
s,f,g,f,n,a,w,n,g,t,y,k,o,w,p,n,o,p,o,s,l,e
c,y,y,t,n,a,c,b,e,t,s,y,w,e,p,w,t,p,n,n,m,e
k,y,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
f,y,g,f,n,a,c,b,b,t,k,k,p,b,p,o,o,f,o,a,u,e
x,f,p,f,c,f,w,n,p,e,s,s,w,w,p,w,o,p,n,s,d,p
x,y,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
x,y,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,y,d,p
k,y,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
f,s,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,a,g,e
x,y,y,f,a,a,c,b,k,t,y,k,w,b,p,n,t,n,u,s,m,e
k,f,e,t,n,a,w,b,g,t,f,y,e,p,p,y,o,p,y,y,p,e
k,f,e,t,n,a,c,b,y,e,f,s,w,g,p,w,t,p,n,y,d,e
s,s,p,f,n,a,c,b,b,t,k,k,w,w,p,w,n,e,k,n,p,e
k,y,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
x,f,w,f,c,f,c,n,u,e,s,s,w,w,p,w,o,p,k,v,d,p
f,f,g,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,g,p
f,g,g,t,l,a,c,b,p,t,s,f,p,e,p,w,t,p,r,v,l,e
f,y,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l,p
k,s,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l,p
x,s,y,t,l,f,c,b,w,e,s,s,w,w,p,w,o,p,k,n,g,e
k,s,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
f,y,g,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,d,p
b,y,p,f,l,a,c,b,o,t,f,y,b,p,p,w,t,p,r,a,l,e
f,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
k,s,g,f,l,f,c,b,n,t,s,s,w,y,p,n,o,p,n,v,l,e
b,g,e,f,n,a,w,b,y,t,s,y,o,e,p,w,o,p,b,y,l,e
x,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,u,p
c,f,y,t,n,a,c,b,g,e,f,y,o,b,p,w,n,f,n,v,l,e
f,s,b,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,s,u,p
x,f,g,f,c,f,w,n,u,e,s,s,w,w,p,w,o,p,n,s,d,p
x,s,g,f,n,f,w,b,w,e,f,k,y,w,p,n,n,p,o,n,d,e
k,g,e,t,n,a,c,b,u,e,y,y,b,g,p,y,n,n,n,v,w,e
x,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
c,y,n,f,n,f,c,b,b,t,k,f,y,p,p,w,t,p,o,c,l,e
x,f,y,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,g,p
x,y,e,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,v,d,p
f,y,w,t,n,f,c,b,g,e,s,s,w,w,p,w,t,p,r,v,g,p
x,f,p,t,a,a,w,b,o,t,f,f,y,w,p,w,o,f,n,c,m,e
k,f,u,t,n,a,c,b,u,e,k,y,p,p,p,y,t,p,k,y,l,e
k,y,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
s,g,g,t,l,f,c,b,e,e,y,s,w,w,p,o,t,p,b,y,u,e
s,f,y,f,n,a,w,b,g,e,f,k,y,w,p,w,n,p,n,y,g,e
x,y,u,t,n,f,w,b,b,t,s,s,o,e,p,n,o,p,o,s,d,e
x,g,p,t,n,f,c,b,k,t,y,s,y,w,p,y,o,e,y,s,m,e
f,y,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
k,s,e,f,n,f,c,b,o,e,y,k,w,w,p,y,n,e,u,a,g,e
k,f,y,t,n,a,w,b,p,t,k,f,e,w,p,w,o,n,w,s,p,e
f,g,e,f,n,a,w,b,p,e,s,k,n,b,p,n,o,n,n,c,g,e
x,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
x,f,w,f,a,a,w,b,y,t,s,s,o,e,p,w,o,p,y,n,w,e
k,g,n,t,n,f,c,b,p,t,f,s,w,w,p,w,n,p,u,y,g,e
x,f,w,f,c,f,w,n,n,e,s,s,w,w,p,w,o,p,k,s,d,p
f,s,g,t,f,f,c,b,p,t,f,f,w,w,p,w,o,p,h,v,g,p
x,f,n,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
f,f,g,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,y,d,p
f,s,y,f,n,a,w,b,p,t,s,k,y,n,p,n,n,n,n,v,d,e
b,y,e,t,n,a,w,b,w,e,y,y,y,w,p,w,o,l,n,c,d,e
x,f,n,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,n,v,d,p
b,f,e,t,n,f,c,b,o,t,k,s,e,y,p,y,t,p,n,a,d,e
k,f,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
f,s,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,u,p
f,f,y,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,g,p
f,s,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
f,y,y,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,v,d,p
k,s,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
c,y,p,t,n,a,w,b,o,t,s,y,y,e,p,w,t,p,n,c,l,e
s,s,b,f,n,f,c,b,p,e,s,f,g,o,p,w,n,l,n,y,p,e
k,f,e,f,n,a,c,b,y,t,y,s,p,b,p,y,n,e,k,n,d,e
x,f,p,f,l,a,w,n,b,t,k,f,e,e,p,o,n,p,n,v,u,e
x,f,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
s,f,p,t,l,f,w,b,p,t,s,k,w,b,p,n,o,e,n,v,g,e
f,f,e,f,n,f,c,b,p,t,s,f,g,p,p,y,t,e,n,v,u,e
x,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
x,y,p,t,n,a,c,b,w,e,f,s,b,w,p,o,t,p,b,s,d,e
x,y,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,d,p
f,f,g,f,f,f,c,b,p,e,k,k,n,b,p,w,o,l,h,y,p,p
x,f,g,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,n,g,e
f,s,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,g,p
f,y,g,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,v,g,p
x,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
x,s,g,t,n,f,w,b,w,t,s,k,y,w,p,y,o,e,u,s,g,e
f,f,e,t,a,f,w,n,e,t,s,k,o,y,p,y,n,e,n,a,p,e
f,s,g,f,n,a,w,b,o,e,y,s,o,e,p,w,n,l,k,a,d,e
x,s,p,f,c,f,w,n,p,e,s,s,w,w,p,w,o,p,k,v,d,p
f,y,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
b,s,n,f,n,f,c,b,g,e,k,f,w,e,p,y,t,l,b,s,g,e
k,f,y,t,a,a,c,b,y,t,y,f,w,o,p,w,o,l,n,s,p,e
f,s,g,t,f,f,c,b,p,t,s,s,w,w,p,w,o,p,h,v,u,p
k,s,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
k,s,n,f,n,f,w,b,e,e,y,f,p,p,p,y,o,p,y,y,l,e
x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,s,u,p
x,f,n,f,n,f,w,b,u,e,s,f,b,p,p,w,o,e,n,v,g,e
b,g,n,f,l,f,w,b,b,e,s,s,w,w,p,o,t,f,n,a,l,e
x,g,b,t,n,a,c,b,y,e,k,s,w,w,p,w,t,l,w,n,u,e
k,f,y,f,n,a,c,b,b,e,y,k,n,o,p,o,n,p,n,s,d,e
x,y,n,f,n,f,w,n,w,e,f,f,w,n,p,w,o,e,w,v,l,p
f,g,n,f,n,a,c,b,u,e,s,f,y,w,p,y,o,p,k,c,g,e
